"RUP_ID","MapScale","length_m","Rank","NODE_ID","Latitude","Longitude"
85,"1:62,500",860.252,"Principal",18,40.336036018228,-117.605563104296
85,"1:62,500",860.252,"Principal",19,40.3358092760208,-117.605430838008
85,"1:62,500",860.252,"Principal",20,40.3355069530779,-117.605273378142
85,"1:62,500",860.252,"Principal",21,40.335223525319,-117.605241886169
85,"1:62,500",860.252,"Principal",22,40.3347952344832,-117.605197797406
85,"1:62,500",860.252,"Principal",23,40.3344110324099,-117.605235587774
85,"1:62,500",860.252,"Principal",24,40.334196886992,-117.605298571721
85,"1:62,500",860.252,"Principal",25,40.3339638463902,-117.605493821955
85,"1:62,500",860.252,"Principal",26,40.3336804186313,-117.605915814396
85,"1:62,500",860.252,"Principal",27,40.333472571608,-117.606230734128
85,"1:62,500",860.252,"Principal",28,40.3329372080633,-117.606967646301
86,"1:62,500",87.1204,"Distributed",1,40.3361850802346,-117.606079572656
86,"1:62,500",87.1204,"Distributed",2,40.3354460685964,-117.605735260416
87,"1:62,500",57.3964,"Distributed",1,40.3349673906035,-117.605869626168
87,"1:62,500",57.3964,"Distributed",2,40.3347868366237,-117.605760453994
87,"1:62,500",57.3964,"Distributed",3,40.3346650676606,-117.605714265767
87,"1:62,500",57.3964,"Distributed",4,40.3344761158212,-117.605676475399
88,"1:62,500",102.937,"Distributed",1,40.3355699370244,-117.607335052655
88,"1:62,500",102.937,"Distributed",2,40.334656669801,-117.607127205632
89,"1:62,500",96.8408,"Distributed",1,40.3346125810385,-117.60724687513
89,"1:62,500",96.8408,"Distributed",2,40.333755999367,-117.607461020548
90,"1:62,500",92.3216,"Distributed",1,40.3305579894866,-117.608520725447
90,"1:62,500",92.3216,"Distributed",2,40.3297266013936,-117.608511277855
91,"1:62,500",3180.95,"Principal",1,40.3328726495182,-117.607868841602
91,"1:62,500",3180.95,"Principal",2,40.3324852982476,-117.607953869929
91,"1:62,500",3180.95,"Principal",3,40.3322774512244,-117.607972765113
91,"1:62,500",3180.95,"Principal",4,40.332107394569,-117.608048345849
91,"1:62,500",3180.95,"Principal",5,40.3319940234654,-117.608123926585
91,"1:62,500",3180.95,"Principal",6,40.3319373379136,-117.608161716952
91,"1:62,500",3180.95,"Principal",7,40.3317956240341,-117.60829398324
91,"1:62,500",3180.95,"Principal",8,40.3316255673787,-117.608312878424
91,"1:62,500",3180.95,"Principal",9,40.3313515872117,-117.608284535648
91,"1:62,500",3180.95,"Principal",10,40.3311342925965,-117.608208954912
91,"1:62,500",3180.95,"Principal",11,40.3308603124295,-117.608067241033
91,"1:62,500",3180.95,"Principal",12,40.3306241226304,-117.607934974745
91,"1:62,500",3180.95,"Principal",13,40.3303879328312,-117.607868841602
91,"1:62,500",3180.95,"Principal",14,40.3300383719285,-117.607840498826
91,"1:62,500",3180.95,"Principal",15,40.3297171538017,-117.607906631969
91,"1:62,500",3180.95,"Principal",16,40.3294620688186,-117.607963317521
91,"1:62,500",3180.95,"Principal",17,40.3292353266114,-117.608190059728
91,"1:62,500",3180.95,"Principal",18,40.3288479753408,-117.608369563976
91,"1:62,500",3180.95,"Principal",19,40.3284133861104,-117.608454592303
91,"1:62,500",3180.95,"Principal",20,40.3281110631675,-117.608454592303
91,"1:62,500",3180.95,"Principal",21,40.3277426070808,-117.608719124878
91,"1:62,500",3180.95,"Principal",22,40.3275064172817,-117.609002552637
91,"1:62,500",3180.95,"Principal",23,40.3273363606263,-117.609474932236
91,"1:62,500",3180.95,"Principal",24,40.3267978478843,-117.610211844409
91,"1:62,500",3180.95,"Principal",25,40.3262876779181,-117.610722014375
91,"1:62,500",3180.95,"Principal",26,40.325494080193,-117.611288869893
91,"1:62,500",3180.95,"Principal",27,40.3249272246751,-117.611638430796
91,"1:62,500",3180.95,"Principal",28,40.3247193776518,-117.611761249491
91,"1:62,500",3180.95,"Principal",29,40.3244170547089,-117.612271419458
91,"1:62,500",3180.95,"Principal",30,40.3242281028696,-117.6125737424
91,"1:62,500",3180.95,"Principal",31,40.3240202558464,-117.613206731062
91,"1:62,500",3180.95,"Principal",32,40.3238690943749,-117.613584634741
91,"1:62,500",3180.95,"Principal",33,40.3238124088231,-117.613886957684
91,"1:62,500",3180.95,"Principal",34,40.3237651708633,-117.614368784874
91,"1:62,500",3180.95,"Principal",35,40.3236895901276,-117.614595527081
91,"1:62,500",3180.95,"Principal",36,40.3234628479204,-117.614907297616
91,"1:62,500",3180.95,"Principal",37,40.3232266581213,-117.615143487415
91,"1:62,500",3180.95,"Principal",38,40.3228204116667,-117.61554973387
91,"1:62,500",3180.95,"Principal",39,40.3225936694596,-117.615908742364
91,"1:62,500",3180.95,"Principal",40,40.3224519555801,-117.616239408083
91,"1:62,500",3180.95,"Principal",41,40.3223574796604,-117.616702340089
91,"1:62,500",3180.95,"Principal",42,40.3222535561488,-117.617203062464
91,"1:62,500",3180.95,"Principal",43,40.3221023946774,-117.617609308918
91,"1:62,500",3180.95,"Principal",44,40.3217906241425,-117.618043898149
91,"1:62,500",3180.95,"Principal",45,40.3212993493603,-117.618601306075
91,"1:62,500",3180.95,"Principal",46,40.3208458649459,-117.618913076609
91,"1:62,500",3180.95,"Principal",47,40.3204301708994,-117.619120923633
91,"1:62,500",3180.95,"Principal",48,40.319731049094,-117.619451589351
91,"1:62,500",3180.95,"Principal",49,40.3192208791278,-117.619810597846
91,"1:62,500",3180.95,"Principal",50,40.3186918139778,-117.620150711157
91,"1:62,500",3180.95,"Principal",51,40.3183328054831,-117.620301872628
91,"1:62,500",3180.95,"Principal",52,40.3180588253161,-117.620575852795
91,"1:62,500",3180.95,"Principal",53,40.3177281595973,-117.621227736641
91,"1:62,500",3180.95,"Principal",54,40.3171518564874,-117.622285866941
91,"1:62,500",3180.95,"Principal",55,40.3164810774578,-117.622984988747
91,"1:62,500",3180.95,"Principal",56,40.3159614598997,-117.623523501489
91,"1:62,500",3180.95,"Principal",57,40.3152056525424,-117.623967538311
91,"1:62,500",3180.95,"Principal",58,40.314789958496,-117.624080909415
91,"1:62,500",3180.95,"Principal",59,40.3142419981619,-117.624260413662
91,"1:62,500",3180.95,"Principal",60,40.3134956383967,-117.624279308846
91,"1:62,500",3180.95,"Principal",61,40.3132500010055,-117.624326546806
91,"1:62,500",3180.95,"Principal",62,40.3130516015743,-117.624402127541
91,"1:62,500",3180.95,"Principal",63,40.3127776214073,-117.6246855553
91,"1:62,500",3180.95,"Principal",64,40.3123146894009,-117.625176830083
91,"1:62,500",3180.95,"Principal",65,40.3118139670268,-117.625620866905
91,"1:62,500",3180.95,"Principal",66,40.3112565591008,-117.625894847072
91,"1:62,500",3180.95,"Principal",67,40.3107652843186,-117.626008218176
91,"1:62,500",3180.95,"Principal",68,40.3104157234159,-117.626064903727
91,"1:62,500",3180.95,"Principal",69,40.3102456667605,-117.626102694095
92,"1:62,500",354.072,"Distributed",1,40.3102456667605,-117.626102694095
92,"1:62,500",354.072,"Distributed",2,40.3101511908408,-117.626253855567
92,"1:62,500",354.072,"Distributed",3,40.3098677630819,-117.626735682757
92,"1:62,500",354.072,"Distributed",4,40.3092442220121,-117.627576518442
92,"1:62,500",354.072,"Distributed",5,40.3086584713103,-117.628256745063
92,"1:62,500",354.072,"Distributed",6,40.3084222815111,-117.628521277638
92,"1:62,500",354.072,"Distributed",7,40.30817664412,-117.628823600581
92,"1:62,500",354.072,"Distributed",8,40.3079782446887,-117.629012552421
93,"1:62,500",721.184,"Distributed",1,40.3096457446707,-117.625531114781
93,"1:62,500",721.184,"Distributed",2,40.3093056313599,-117.625483876822
93,"1:62,500",721.184,"Distributed",3,40.3090977843367,-117.62547442923
93,"1:62,500",721.184,"Distributed",4,40.3089088324974,-117.625568905149
93,"1:62,500",721.184,"Distributed",5,40.3087104330661,-117.625776752172
93,"1:62,500",721.184,"Distributed",6,40.3085214812268,-117.626258579363
93,"1:62,500",721.184,"Distributed",7,40.3083419769794,-117.626645930633
93,"1:62,500",721.184,"Distributed",8,40.3081624727321,-117.627146653007
93,"1:62,500",721.184,"Distributed",9,40.3079546257088,-117.62763792779
93,"1:62,500",721.184,"Distributed",10,40.3074916937025,-117.628289811635
93,"1:62,500",721.184,"Distributed",11,40.3071137900239,-117.628752743642
93,"1:62,500",721.184,"Distributed",12,40.3066886483854,-117.629206228056
93,"1:62,500",721.184,"Distributed",13,40.3063485350747,-117.629584131735
93,"1:62,500",721.184,"Distributed",14,40.3060273169478,-117.629839216718
93,"1:62,500",721.184,"Distributed",15,40.3057911271487,-117.630009273373
93,"1:62,500",721.184,"Distributed",16,40.3055360421656,-117.630217120396
93,"1:62,500",721.184,"Distributed",17,40.3054037758781,-117.630396624644
93,"1:62,500",721.184,"Distributed",18,40.3053281951424,-117.630623366851
93,"1:62,500",721.184,"Distributed",19,40.3053281951424,-117.630850109058
93,"1:62,500",721.184,"Distributed",20,40.3053659855102,-117.631029613305
93,"1:62,500",721.184,"Distributed",21,40.3053754331022,-117.631076851265
94,"1:62,500",808.553,"Principal",1,40.3079499019128,-117.629569960347
94,"1:62,500",808.553,"Principal",2,40.3071279614118,-117.630136815865
94,"1:62,500",808.553,"Principal",3,40.306249335359,-117.630689499995
94,"1:62,500",808.553,"Principal",4,40.3057391653929,-117.630916242202
94,"1:62,500",808.553,"Principal",5,40.3053707093062,-117.631068978272
94,"1:62,500",808.553,"Principal",6,40.3050620879687,-117.631075276667
94,"1:62,500",808.553,"Principal",7,40.3045771115811,-117.631087873456
94,"1:62,500",808.553,"Principal",8,40.304224401481,-117.63118864777
94,"1:62,500",808.553,"Principal",9,40.3039724656953,-117.631314615663
94,"1:62,500",808.553,"Principal",10,40.3036827395417,-117.631415389977
94,"1:62,500",808.553,"Principal",11,40.3033489246256,-117.631434285161
94,"1:62,500",808.553,"Principal",12,40.3030843920505,-117.631472075529
94,"1:62,500",808.553,"Principal",13,40.3029206337898,-117.631509865897
94,"1:62,500",808.553,"Principal",14,40.3027379803451,-117.631673624158
94,"1:62,500",808.553,"Principal",15,40.3025301333219,-117.631818487234
94,"1:62,500",808.553,"Principal",16,40.3022718991415,-117.631944455127
94,"1:62,500",808.553,"Principal",17,40.3020766489075,-117.631963350311
94,"1:62,500",808.553,"Principal",18,40.3018184147271,-117.631957051917
94,"1:62,500",808.553,"Principal",19,40.3015979709146,-117.632057826231
94,"1:62,500",808.553,"Principal",20,40.3014342126539,-117.632253076465
94,"1:62,500",808.553,"Principal",21,40.301201172052,-117.632536504224
95,"1:62,500",4828.17,"Principal",1,40.3030843920505,-117.632665621314
95,"1:62,500",4828.17,"Principal",2,40.3025836696763,-117.632882915929
95,"1:62,500",4828.17,"Principal",3,40.3020073665664,-117.633081315361
95,"1:62,500",4828.17,"Principal",4,40.3016011201119,-117.633138000912
95,"1:62,500",4828.17,"Principal",5,40.3013554827208,-117.63322302924
95,"1:62,500",4828.17,"Principal",6,40.3012043212494,-117.633289162384
95,"1:62,500",4828.17,"Principal",7,40.3009586838582,-117.633553694959
95,"1:62,500",4828.17,"Principal",8,40.3007980747948,-117.633959941413
95,"1:62,500",4828.17,"Principal",9,40.3005618849957,-117.6343283975
95,"1:62,500",4828.17,"Principal",10,40.3002784572367,-117.634677958403
95,"1:62,500",4828.17,"Principal",11,40.2999572391099,-117.634933043386
95,"1:62,500",4828.17,"Principal",12,40.2997304969027,-117.635112547633
95,"1:62,500",4828.17,"Principal",13,40.2994943071036,-117.635188128369
95,"1:62,500",4828.17,"Principal",14,40.2991919841607,-117.635244813921
95,"1:62,500",4828.17,"Principal",15,40.2988518708499,-117.635244813921
95,"1:62,500",4828.17,"Principal",16,40.2985778906829,-117.635169233185
95,"1:62,500",4828.17,"Principal",17,40.2982944629239,-117.635093652449
95,"1:62,500",4828.17,"Principal",18,40.2979165592453,-117.63490470061
95,"1:62,500",4828.17,"Principal",19,40.2976992646301,-117.63481022469
95,"1:62,500",4828.17,"Principal",20,40.2974914176068,-117.634696853587
95,"1:62,500",4828.17,"Principal",21,40.2970757235603,-117.634715748771
95,"1:62,500",4828.17,"Principal",22,40.2968017433933,-117.634734643955
95,"1:62,500",4828.17,"Principal",23,40.2965372108183,-117.634630720443
95,"1:62,500",4828.17,"Principal",24,40.2962632306513,-117.634413425828
95,"1:62,500",4828.17,"Principal",25,40.2959042221566,-117.633922151046
95,"1:62,500",4828.17,"Principal",26,40.2956774799494,-117.633770989574
95,"1:62,500",4828.17,"Principal",27,40.2954318425583,-117.633534799775
95,"1:62,500",4828.17,"Principal",28,40.2951295196154,-117.633468666631
95,"1:62,500",4828.17,"Principal",29,40.2947516159368,-117.633393085895
95,"1:62,500",4828.17,"Principal",30,40.2945154261376,-117.633345847936
95,"1:62,500",4828.17,"Principal",31,40.2943831598501,-117.63331750516
95,"1:62,500",4828.17,"Principal",32,40.2942508935626,-117.633119105728
95,"1:62,500",4828.17,"Principal",33,40.2940430465393,-117.632920706297
95,"1:62,500",4828.17,"Principal",34,40.2938540947,-117.632816782786
95,"1:62,500",4828.17,"Principal",35,40.293580114533,-117.632722306866
95,"1:62,500",4828.17,"Principal",36,40.2928432023597,-117.63274120205
95,"1:62,500",4828.17,"Principal",37,40.2923235848016,-117.632750649642
95,"1:62,500",4828.17,"Principal",38,40.2917000437319,-117.632760097234
95,"1:62,500",4828.17,"Principal",39,40.2912843496854,-117.632769544826
95,"1:62,500",4828.17,"Principal",40,40.2904246188165,-117.632505012251
95,"1:62,500",4828.17,"Principal",41,40.2897538397869,-117.632306612819
95,"1:62,500",4828.17,"Principal",42,40.289186984269,-117.632098765796
95,"1:62,500",4828.17,"Principal",43,40.2886484715269,-117.632060975428
95,"1:62,500",4828.17,"Principal",44,40.2882044347045,-117.632042080244
95,"1:62,500",4828.17,"Principal",45,40.2878170834339,-117.63216489894
95,"1:62,500",4828.17,"Principal",46,40.2873824942035,-117.632306612819
95,"1:62,500",4828.17,"Principal",47,40.2872218851401,-117.632495564659
95,"1:62,500",4828.17,"Principal",48,40.2871085140365,-117.63264672613
95,"1:62,500",4828.17,"Principal",49,40.286976247749,-117.632637278538
95,"1:62,500",4828.17,"Principal",50,40.2868534290534,-117.632627830946
95,"1:62,500",4828.17,"Principal",51,40.286711715174,-117.632627830946
95,"1:62,500",4828.17,"Principal",52,40.2866266868463,-117.63269396409
95,"1:62,500",4828.17,"Principal",53,40.2865416585186,-117.632826230378
95,"1:62,500",4828.17,"Principal",54,40.2865227633346,-117.632949049073
95,"1:62,500",4828.17,"Principal",55,40.2864849729668,-117.633138000912
95,"1:62,500",4828.17,"Principal",56,40.2863904970471,-117.633204134056
95,"1:62,500",4828.17,"Principal",57,40.2861637548399,-117.633336400344
95,"1:62,500",4828.17,"Principal",58,40.2859464602247,-117.633194686464
95,"1:62,500",4828.17,"Principal",59,40.2857575083854,-117.633156896096
95,"1:62,500",4828.17,"Principal",60,40.2856441372818,-117.63317579128
95,"1:62,500",4828.17,"Principal",61,40.2855213185863,-117.633251372016
95,"1:62,500",4828.17,"Principal",62,40.2854173950747,-117.633383638303
95,"1:62,500",4828.17,"Principal",63,40.2852473384193,-117.633459219039
95,"1:62,500",4828.17,"Principal",64,40.2847938540049,-117.633572590143
95,"1:62,500",4828.17,"Principal",65,40.2843876075504,-117.633667066062
95,"1:62,500",4828.17,"Principal",66,40.283679038153,-117.633742646798
95,"1:62,500",4828.17,"Principal",67,40.2831594205949,-117.633789884758
95,"1:62,500",4828.17,"Principal",68,40.2828287548761,-117.633903255862
95,"1:62,500",4828.17,"Principal",69,40.2823752704617,-117.634092207701
95,"1:62,500",4828.17,"Principal",70,40.2821768710304,-117.634205578804
95,"1:62,500",4828.17,"Principal",71,40.2819690240072,-117.634290607132
95,"1:62,500",4828.17,"Principal",72,40.2817989673518,-117.634385083052
95,"1:62,500",4828.17,"Principal",73,40.2816761486562,-117.634385083052
95,"1:62,500",4828.17,"Principal",74,40.2815533299607,-117.634318949908
95,"1:62,500",4828.17,"Principal",75,40.2813454829374,-117.634196131213
95,"1:62,500",4828.17,"Principal",76,40.2811187407303,-117.634120550477
95,"1:62,500",4828.17,"Principal",77,40.2809675792588,-117.634111102885
95,"1:62,500",4828.17,"Principal",78,40.2808258653793,-117.634139445661
95,"1:62,500",4828.17,"Principal",79,40.2807030466838,-117.634262264356
95,"1:62,500",4828.17,"Principal",80,40.2806180183561,-117.634385083052
95,"1:62,500",4828.17,"Principal",81,40.2805424376204,-117.634441768604
